,datum,station_code,aspect,elevation,lon,lat,avalancheDay1,max_height,TSS_mod,prop_base_3_diff,ILWR_daily,RH_daily,ISWR_diff_daily,prop_base_1_diff,prop_wet_2_diff,prop_wet_3_diff,max_height_3_diff,lowest_2_diff,mean_lwc_3_diff,ISWR_h,mean_lwc_1_diff,max_lwc_lowest_1_diff,lowest_1_diff,OLWR,max_lwc_1_diff,sum_up_1_diff,S5,TA_daily,sum_base_1_diff,sum_up,Qs,ISWR_daily,max_lwc_2_diff,max_lwc_lowest_2_diff,max_lwc_3_diff,OLWR_daily,sum_base_3_diff,Ql,max_height_1_diff,sum_base,Qw_daily,prop_up,water_2_diff,prop_up_2_diff,MS_Sublimation,prop_wet_1_diff,sum_up_2_diff,prop_wet,RH,prop_base_2_diff,TA,lowest,std_lwc_1_diff,max_lwc,std_lwc_2_diff,prop_up_3_diff,MS_Snow_daily,prop_up_1_diff,lowest_3_diff,ISWR_dir,TSS_mod_daily,S5_daily,max_lwc_lowest,MS_Sublimation_daily,std_lwc_3_diff,LWR_net,max_height_2_diff,mean_lwc_2_diff,pAlbedo,sum_up_3_diff,max_lwc_lowest_3_diff,std_lwc,ILWR,water_3_diff,Ql_daily,water,ISWR_dir_daily,zS4_daily,ISWR_h_daily,mean_lwc,prop_base,ISWR_diff,SWE_daily,zSs_daily,HS_mod_daily,water_1_diff,sum_base_2_diff,MS_Rain_daily,MS_Rain,profile_time,RF12_AvD_proba
345,2022-01-09,FLU2,2,2394,9.94644506119759,46.75271211081722,0,103.55,-12.777000000000001,0.0,249.831125,94.1375,29.87475,0.0,0.0,0.0,2.6599999999999966,0.0,0.0,85.602,0.0,0.0,0.0,255.407,0.0,0.0,0.0,-11.68875,0.0,0.0,-5.47,31.19075,0.0,0.0,0.0,256.533375,0.0,-2.465,5.959999999999994,0.0,3.1189999999999998,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,99.58,0.0,-13.17,0.0,0.0,0.0,0.0,0.0,0.345125,0.0,0.0,0.0,-12.507,0.0,0.0,-0.0005,0.0,-2.7430000000000003,4.700000000000003,0.0,0.9,0.0,0.0,0.0,257.814,0.0,-0.9666249999999998,0.0,1.316125,70.09175,31.69575,0.0,0.0,81.52,242.503625,70.09175,102.8605,0.0,0.0,0.0,0.0,15:00:00,0.0
346,2021-12-22,FLU2,2,2394,9.94644506119759,46.75271211081722,0,79.68,-19.788,0.0,163.98024999999996,23.73625,28.670625,0.0,0.0,0.0,-1.6399999999999864,0.0,0.0,87.93,0.0,0.0,0.0,228.99,0.0,0.0,0.0,-4.768749999999999,0.0,0.0,47.784,41.4,0.0,0.0,0.0,221.138625,0.0,-1.96,-0.3299999999999983,0.0,6.615875000000001,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,17.21,0.0,-3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.025,0.0,0.0,0.000125,0.0,-64.434,-1.1399999999999864,0.0,0.8440000000000001,0.0,0.0,0.0,167.91,0.0,0.2261249999999998,0.0,12.729375,57.117875,43.96825,0.0,0.0,74.82,195.828125,57.117875,79.74125000000002,0.0,0.0,0.0,0.0,15:00:00,0.0
347,2021-12-30,FLU2,2,2394,9.94644506119759,46.75271211081722,1,100.25,-0.261,0.0,289.9650000000001,94.6875,16.040875,0.0,0.0,0.0,22.260000000000005,0.0,0.0,69.487,0.0,0.0,0.0,308.171,0.0,0.0,0.0,-0.4187500000000001,0.0,0.0,-1.2009999999999998,16.122125,0.0,0.0,0.0,300.579875,0.0,-0.446,16.61,0.0,1.7228750000000002,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,99.9,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.5245,0.0,0.0,0.0,-1.98825,0.0,0.0,0.001375,0.0,-4.0889999999999995,20.629999999999995,0.0,0.89,0.0,0.0,0.0,310.28,0.0,3.743625,0.0,0.08125,69.71962500000001,16.486874999999998,0.0,0.0,66.601,226.36525,69.71962500000001,101.598375,0.0,0.0,0.0,0.0,15:00:00,0.5922670671934507
348,2022-02-21,FLU2,2,2394,9.94644506119759,46.75271211081722,0,179.17,-10.53,0.0,263.1184285714286,88.56571428571432,49.710428571428565,0.0,0.0,-0.0296528173022197,3.469999999999999,0.0,-0.0178947368421052,310.126,0.0,0.0,0.0,264.337,0.0,0.0,0.0,-8.272857142857143,0.0,0.0,-10.048,50.64157142857143,0.0,0.0,-0.9,267.8907142857143,0.0,-4.708,3.9499999999999886,0.0,5.064142857142857,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,99.68,0.0,-11.04,0.0,0.0,0.0,0.0,-0.3769898697539805,0.4815714285714286,0.0,-4.729999999999991,0.0,-9.664142857142858,0.0,0.0,-0.0007142857142857,-0.1120210346588846,-2.0469999999999997,1.619999999999976,0.0,0.9,-1.7000000000000002,-1.589999999999975,0.0,267.637,-1.7000000000000002,-2.6902857142857144,0.0,0.9311428571428572,124.44657142857143,71.55571428571429,0.0,0.0,160.82299999999995,486.426,124.44657142857143,176.747,0.0,0.0,0.0,0.0,15:00:00,0.0009103292931459828
349,2022-01-23,FLU2,2,2394,9.94644506119759,46.75271211081722,0,106.18,-19.622,0.0,177.85766666666663,55.098333333333336,48.071999999999996,0.0,0.0,0.0,5.0,0.0,0.0,108.609,0.0,0.0,0.0,229.58900000000003,0.0,0.0,0.0,-6.6416666666666675,0.0,0.0,34.482,71.83800000000002,0.0,0.0,0.0,228.9958333333333,0.0,2.033,-1.6299999999999957,0.0,11.431833333333335,0.0,0.0,0.0,0.001,0.0,0.0,0.0,37.54,0.0,-4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.847833333333327,0.0,0.0,0.0018333333333333,0.0,-59.342,2.690000000000012,0.0,0.843,0.0,0.0,0.0,173.718,0.0,4.4705,0.0,23.766,73.3975,72.75916666666666,0.0,0.0,103.119,255.25633333333332,73.3975,106.42583333333332,0.0,0.0,0.0,0.0,15:00:00,0.00249071136888088
350,2022-01-22,FLU2,2,2394,9.94644506119759,46.75271211081722,0,106.63,-8.842,0.0,249.637,95.67,43.726857142857135,0.0,0.0,0.0,10.11999999999999,0.0,0.0,183.592,0.0,0.0,0.0,271.198,0.0,0.0,0.0,-11.172857142857142,0.0,0.0,0.03,54.092285714285715,0.0,0.0,0.0,256.02114285714293,0.0,-3.377,3.140000000000001,0.0,5.409142857142858,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,95.82,0.0,-8.84,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,-12.679571428571426,0.0,0.0,0.0002857142857142,0.0,-7.093,5.449999999999988,0.0,0.9,0.0,0.0,0.0,269.48900000000003,0.0,0.8128571428571433,0.0,10.365428571428572,73.58600000000001,64.64657142857142,0.0,0.0,109.14299999999999,252.9692857142857,73.58600000000001,105.01185714285715,0.0,0.0,0.0,0.0,15:00:00,0.0016159959733775616
351,2022-01-08,FLU2,2,2394,9.94644506119759,46.75271211081722,0,101.98,-13.517000000000001,0.0,229.725375,90.43375,32.500375,0.0,0.0,0.0,2.730000000000004,0.0,0.0,141.49,0.0,0.0,0.0,252.515,0.0,0.0,0.0,-12.4,0.0,0.0,-4.1739999999999995,36.96125,0.0,0.0,0.0,247.727,0.0,-2.509,3.1300000000000097,0.0,3.696125,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,99.61,0.0,-13.83,0.0,0.0,0.0,0.0,0.0,0.18825,0.0,0.0,0.0,-14.810125,0.0,0.0,0.000625,0.0,-5.235,1.0900000000000034,0.0,0.9,0.0,0.0,0.0,252.32,0.0,1.951125,0.0,4.4608750000000015,70.445125,43.351375,0.0,0.0,90.60799999999999,239.24875,70.445125,100.912875,0.0,0.0,0.0,0.0,15:00:00,0.0
352,2021-12-27,FLU2,2,2394,9.94644506119759,46.75271211081722,0,77.9,-6.191,0.0,229.00099999999998,74.29875,29.5485,0.0,0.0,0.0,-0.6199999999999903,0.0,0.0,129.194,0.0,0.0,0.0,282.246,0.0,0.0,0.0,-4.5375,0.0,0.0,18.874000000000002,40.71125,0.0,0.0,0.0,268.193,0.0,-4.765,-0.1199999999999903,0.0,4.0710000000000015,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,78.49,0.0,-4.23,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,-9.638000000000002,0.0,0.0,0.001375,0.0,-19.202,-0.3799999999999954,0.0,0.9,0.0,0.0,0.0,268.406,0.0,3.615625,0.0,11.162750000000004,56.403375,47.656375,0.0,0.0,78.354,196.175375,56.403375,78.602625,0.0,0.0,0.0,0.0,15:00:00,0.0
353,2022-02-25,FLU2,2,2394,9.94644506119759,46.75271211081722,0,209.43,-18.669,0.0,225.480875,93.13,48.303999999999995,0.0,-0.0264347665620962,0.0,-12.709999999999981,-4.919999999999988,0.0,465.096,0.0,0.0,0.0,233.06099999999998,0.0,0.0,0.0,-11.85125,0.0,0.0,45.394,86.79225000000002,-1.8,-2.1200000000000045,0.0,250.358125,0.0,9.548,-0.9599999999999796,0.0,8.679375,0.0,-2.1,-0.3943565037852711,0.004,0.0,-2.1,0.0,89.57,0.0,-13.56,0.0,0.0,0.0,-0.1706654282578109,0.0,0.17,0.0,0.0,0.0,-14.118,0.0,0.0,0.001375,0.0,-72.733,-7.329999999999982,-0.0184210526315789,0.9,0.0,0.0,0.0,163.595,0.0,3.288125,0.0,38.48837500000001,120.531,137.527375,0.0,0.0,68.369,576.896875,120.531,209.47725,0.0,0.0,0.0,0.0,15:00:00,0.0035319216737371593
354,2022-03-30,FLU2,2,2394,9.94644506119759,46.75271211081722,0,164.83,-2.8960000000000004,0.0,288.0201666666667,86.02166666666668,126.14166666666664,0.0,0.169386640781411,0.1258930679692962,-5.539999999999992,30.850000000000023,0.4242884250474383,0.0,0.2185677862764659,2.8500000000000227,6.470000000000027,296.44,0.4000000000000004,2.9000000000000004,0.204,-2.31,0.0,11.3,6.461,162.76566666666668,4.7,27.23000000000001,2.3000000000000003,297.7775000000001,0.0,-14.280999999999999,-2.3499999999999943,0.0,16.276500000000002,0.7616858237547884,44.2,0.7616858237547884,-0.005,0.0710495191161401,11.3,0.169386640781411,74.59,0.0,-1.97,30.850000000000023,0.3391752022267449,4.7,1.2912461047526158,0.584309652402713,0.1286666666666666,0.259683153527821,10.730000000000018,0.0,-2.6006666666666667,0.1741666666666667,27.23000000000001,-0.0038333333333333,0.9807864971889948,-17.023,-4.729999999999991,0.4752688172043011,0.76,10.3,9.640000000000015,1.2912461047526158,285.112,38.99999999999999,-9.620333333333333,44.2,36.62416666666667,64.49766666666666,190.03883333333332,0.4752688172043011,0.0,0.0,576.4161666666666,64.49766666666666,165.62483333333333,19.3,0.0,0.0,0.0,0:00:00,0.14335472992779916
355,2022-01-10,FLU2,2,2394,9.94644506119759,46.75271211081722,0,107.87,-19.532,0.0,193.52475,92.8675,5.6697500000000005,0.0,0.0,0.0,8.540000000000006,0.0,0.0,23.006999999999998,0.0,0.0,0.0,229.916,0.0,0.0,0.0,-14.6175,0.0,0.0,31.63,5.96925,0.0,0.0,0.0,223.04675,0.0,6.477,9.22,0.0,0.597,0.0,0.0,0.0,0.003,0.0,0.0,0.0,91.44,0.0,-15.06,0.0,0.0,0.0,0.0,0.0,0.02875,0.0,0.0,1.198,-21.45925,0.0,0.0,0.002,0.0,-42.595,9.930000000000009,0.0,0.9,0.0,0.0,0.0,191.139,0.0,4.56025,0.0,0.2995,69.81049999999999,5.75175,0.0,0.0,22.679000000000002,249.37875000000003,69.81049999999999,107.79575,0.0,0.0,0.0,0.0,9:00:00,0.0007110720120648487
356,2022-01-25,FLU2,2,2394,9.94644506119759,46.75271211081722,0,105.12,-14.085,0.0,179.37712500000004,58.3175,36.84862500000001,0.0,0.0,0.0,-2.6899999999999977,0.0,0.0,109.727,0.0,0.0,0.0,250.31400000000002,0.0,0.0,0.0,-3.14375,0.0,0.0,39.686,55.296875,0.0,0.0,0.0,239.83387500000003,0.0,9.433,-0.5499999999999972,0.0,6.82225,0.0,0.0,0.0,0.004,0.0,0.0,0.0,68.69,0.0,-3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.893124999999998,0.0,0.0,0.003375,0.0,-66.832,-1.5600000000000025,0.0,0.8809999999999999,0.0,0.0,0.0,187.222,0.0,8.70125,0.0,18.44825,76.98887500000002,55.95725,0.0,0.0,104.32600000000001,256.698,76.98887500000002,105.20799999999998,0.0,0.0,0.0,0.0,15:00:00,0.007758128352109459
357,2021-12-20,FLU2,2,2394,9.94644506119759,46.75271211081722,0,80.89,-17.567,0.0,169.38157142857142,49.81428571428571,32.73057142857143,0.0,0.0,0.0,-1.9800000000000042,0.0,0.0,85.602,0.0,0.0,0.0,237.123,0.0,0.0,0.0,-5.128571428571427,0.0,0.0,56.678999999999995,47.02257142857143,0.0,0.0,0.0,241.23814285714283,0.0,3.427,-0.4299999999999926,0.0,5.974857142857143,0.0,0.0,0.0,0.001,0.0,0.0,0.0,42.73,0.0,-5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.505571428571432,0.0,0.0,0.0021428571428571,0.0,-77.517,-1.0,0.0,0.868,0.0,0.0,0.0,162.86,0.0,5.415857142857144,0.0,14.291999999999998,57.71585714285714,49.886428571428574,0.0,0.0,73.683,196.2065714285714,57.71585714285714,80.96385714285714,0.0,0.0,0.0,0.0,15:00:00,0.001548829357396891
358,2022-01-26,FLU2,2,2394,9.94644506119759,46.75271211081722,0,104.39,-15.536,0.0,171.871625,49.4825,37.246875,0.0,0.0,0.0,-2.2900000000000063,0.0,0.0,111.40299999999999,0.0,0.0,0.0,244.752,0.0,0.0,0.0,-4.9725,0.0,0.0,48.198,56.35325,0.0,0.0,0.0,236.5915,0.0,3.873,-0.5,0.0,6.6473749999999985,0.0,0.0,0.0,0.002,0.0,0.0,0.0,52.67,0.0,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.794625,0.0,0.0,0.00225,0.0,-70.016,-1.2800000000000011,0.0,0.8859999999999999,0.0,0.0,0.0,178.298,0.0,5.5901250000000005,0.0,19.106375,76.79412500000002,57.02562500000001,0.0,0.0,105.916,256.781875,76.79412500000002,104.488375,0.0,0.0,0.0,0.0,15:00:00,0.002572373643476477
359,2022-01-17,FLU2,2,2394,9.94644506119759,46.75271211081722,0,100.35,-9.55,0.0,265.56125,99.52875000000002,28.502,0.0,0.0,0.0,2.3799999999999955,0.0,0.0,89.514,0.0,0.0,0.0,268.307,0.0,0.0,0.0,-10.04875,0.0,0.0,-3.9530000000000003,29.201875,0.0,0.0,0.0,265.67900000000003,0.0,-2.855,3.8199999999999936,0.0,2.92025,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,99.72,0.0,-9.88,0.0,0.0,0.0,0.0,0.0,0.237875,0.0,0.0,0.0,-10.200499999999998,0.0,0.0,0.0,0.0,-3.2680000000000002,3.219999999999999,0.0,0.9,0.0,0.0,0.0,270.442,0.0,-0.0968749999999999,0.0,0.699875,72.18225,29.66725000000001,0.0,0.0,85.626,245.63225,72.18225,99.255125,0.0,0.0,0.0,0.0,15:00:00,0.0
360,2022-01-07,FLU2,2,2394,9.94644506119759,46.75271211081722,0,99.42,-16.09,0.0,195.04725,50.3425,32.039,0.0,0.0,0.0,12.61,0.0,0.0,131.989,0.0,0.0,0.0,242.65200000000002,0.0,0.0,0.0,-10.925,0.0,0.0,23.755,45.00225,0.0,0.0,0.0,232.159125,0.0,-5.0310000000000015,-1.4699999999999989,0.0,5.20875,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,46.22,0.0,-11.43,0.0,0.0,0.0,0.0,0.0,0.072125,0.0,0.0,0.0,-19.030375000000006,0.0,0.0,-0.000375,0.0,-30.75,0.1700000000000017,0.0,0.9,0.0,0.0,0.0,216.222,0.0,-0.677,0.0,12.96325,70.857,50.43237500000001,0.0,0.0,90.301,236.83,70.857,100.101,0.0,0.0,0.0,0.0,15:00:00,0.0
361,2022-01-20,FLU2,2,2394,9.94644506119759,46.75271211081722,0,102.23,-12.015,0.0,254.7652857142857,99.3142857142857,42.18142857142857,0.0,0.0,0.0,3.8700000000000045,0.0,0.0,158.16299999999995,0.0,0.0,0.0,258.41,0.0,0.0,0.0,-11.730000000000002,0.0,0.0,-7.931,47.20128571428571,0.0,0.0,0.0,256.7864285714286,0.0,-4.937,5.719999999999999,0.0,4.720142857142856,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,99.63,0.0,-12.45,0.0,0.0,0.0,0.0,0.0,0.4094285714285714,0.0,0.0,0.0,-12.437000000000001,0.0,0.0,-0.0001428571428571,0.0,-1.7180000000000002,4.150000000000007,0.0,0.9,0.0,0.0,0.0,261.92400000000004,0.0,-0.2022857142857141,0.0,5.019857142857141,72.75485714285716,54.17528571428571,0.0,0.0,109.06700000000001,247.59400000000002,72.75485714285716,99.92714285714285,0.0,0.0,0.0,0.0,15:00:00,0.0016159959733775616
362,2022-02-10,FLU2,2,2394,9.94644506119759,46.75271211081722,0,170.74,-6.3260000000000005,0.0,203.158875,38.53,42.27475,0.0,-0.016396157668102,0.0,-18.669999999999987,0.0,0.0,333.1280000000001,-0.0010638297872339999,-2.6500000000000057,-2.6500000000000057,281.676,-0.1,-0.1,0.0,-0.4962499999999999,0.0,0.0,11.224,65.82287500000001,-0.3,0.0,0.0,266.89762499999995,0.0,-7.191,-4.349999999999993,0.0,13.596875,0.0,-0.3,-0.2021783526208304,-0.002,-0.0181049745844993,-0.3,0.0,48.79,0.0,-2.19,0.0,-0.0103142124625879,0.0,-0.0306186217847897,0.0,0.0,-0.23206442166910604,0.0,0.0,-9.984625,0.0,0.0,-0.0051249999999999,0.0,-28.7,-10.399999999999975,-0.003125,0.8140000000000001,0.0,0.0,0.0,258.133,0.0,-12.947000000000001,0.0,23.548125,138.2265,95.971875,0.0,0.0,94.20700000000001,437.41625000000016,138.2265,171.485375,-0.1,0.0,0.0,0.0,15:00:00,0.0032403549585064205
363,2022-01-18,FLU2,2,2394,9.94644506119759,46.75271211081722,0,97.86,-10.147,0.0,189.67725,51.1075,34.2565,0.0,0.0,0.0,0.730000000000004,0.0,0.0,103.3,0.0,0.0,0.0,265.881,0.0,0.0,0.0,-4.4224999999999985,0.0,0.0,87.505,50.30725,0.0,0.0,0.0,251.304875,0.0,-16.785,-0.5,0.0,6.23675,0.0,0.0,0.0,-0.006,0.0,0.0,0.0,37.0,0.0,-2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.920750000000002,0.0,0.0,-0.0012499999999999,0.0,-83.664,1.3299999999999983,0.0,0.887,0.0,0.0,0.0,185.93200000000002,0.0,-3.1815,0.0,16.050625,67.957375,51.0395,0.0,0.0,97.912,244.076625,67.957375,97.98225,0.0,0.0,0.0,0.0,15:00:00,0.0006591332712022367
364,2022-01-30,FLU2,2,2394,9.94644506119759,46.75271211081722,0,106.55,-8.652000000000001,0.0,252.800875,90.6675,36.90225,0.0,0.0,0.0,2.719999999999999,0.0,0.0,199.28,0.0,0.0,0.0,271.98,0.0,0.0,0.0,-7.50125,0.0,0.0,-8.357000000000001,37.947125,0.0,0.0,0.0,267.45099999999996,0.0,-5.5470000000000015,-0.1400000000000005,0.0,4.0075,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,99.73,0.0,-9.34,0.0,0.0,0.0,0.0,0.0,0.065625,0.0,0.0,0.0,-9.898875,0.0,0.0,0.0005,0.0,-2.818,-1.3200000000000074,0.0,0.888,0.0,0.0,0.0,274.64799999999997,0.0,1.0216249999999998,0.0,1.044875,76.11200000000002,47.183625,0.0,0.0,125.48299999999999,264.115625,76.11200000000002,106.47,0.0,0.0,0.0,0.0,15:00:00,0.0016822256096534864
365,2022-03-18,FLU2,2,2394,9.94644506119759,46.75271211081722,1,181.16,0.0,0.0,297.558,92.865,105.50433333333336,0.0,0.0227674156201062,0.0777213512916757,-5.990000000000008,3.7899999999999636,0.4388888888888889,462.939,-0.0638634046890928,0.3400000000000034,3.7299999999999898,309.3520000000001,-0.8000000000000007,-7.399999999999999,0.128,-0.8716666666666667,0.0,47.4,-8.939,152.68883333333338,-0.2000000000000001,-0.4800000000000182,7.1,305.0921666666666,0.0,-10.452,-2.0600000000000023,0.0,38.35516666666667,1.0,11.4,0.2393736017897093,0.0,0.0148461193300994,11.4,0.0777213512916757,97.95,0.0,-1.25,12.079999999999984,-0.2287997675933995,7.1,0.1747160753722894,1.0,0.0,0.1523178807947014,12.079999999999984,20.677,-0.9498333333333334,0.0533333333333333,0.3400000000000034,-0.001,1.5780523505840358,-5.624,-4.450000000000017,0.1086136595310907,0.757,47.4,0.3400000000000034,1.5780523505840358,309.9190000000001,47.4,-3.892333333333333,47.4,47.18433333333334,72.80499999999998,196.03066666666663,0.4388888888888889,0.0,182.233,580.5118333333334,72.80499999999998,181.54166666666663,-7.399999999999999,0.0,0.0,0.0,15:00:00,0.4486798020060588
366,2022-04-09,FLU2,2,2394,9.94644506119759,46.75271211081722,0,177.22,-6.346,0.0,226.918,90.08285714285715,91.85942857142857,0.0,0.0751851544958353,0.1356394819179961,-12.53,-4.110000000000014,0.5378571428571429,0.0,0.1019306930693071,-4.25,-4.500000000000012,281.589,-0.2000000000000001,-14.599999999999998,0.33,-8.318571428571428,0.0,12.7,51.846000000000004,192.209,-0.5,6.75,0.7000000000000002,270.8228571428571,0.0,14.488,-4.930000000000007,0.0,19.221,0.784530386740332,26.6,-0.215469613259668,0.0069999999999999,0.0495056616472367,-4.700000000000003,0.263175713802054,87.22,0.0,-3.0,49.78999999999999,0.0773091081568646,4.7,0.2220316318859942,0.0120476811292643,0.1631428571428571,-0.215469613259668,-11.25,0.0,-8.982428571428573,0.2837142857142857,18.620000000000005,-0.0012857142857142,0.7654791411537215,-118.79700000000001,-4.969999999999999,0.2659999999999999,0.9,3.9999999999999982,-36.69999999999999,1.5886831469535203,166.109,52.5,-6.565571428571429,79.5,100.34957142857141,70.66000000000003,270.11014285714293,0.795,0.0,0.0,642.3115714285714,70.66000000000003,178.5917142857143,9.500000000000012,0.0,0.0,0.0,0:00:00,0.03786767991991103
367,2022-01-27,JAU2,3,1707,7.2745416987543,46.633048888548004,0,51.01,-11.465,0.0,190.455,20.652500000000003,24.194625,0.0,-0.142628921843062,-0.1798403015715369,-10.050000000000004,-6.539999999999999,-0.8150537634408608,0.0,-0.5130952380952383,-2.9700000000000064,-2.980000000000004,260.594,0.0,-2.2,0.659,2.16375,-3.200000000000003,0.0,31.392,172.35862500000005,0.0,-6.519999999999996,0.0,271.209,-3.8000000000000114,-3.7569999999999997,-2.980000000000004,50.5,50.150125,0.0,-23.0,-0.3886666666666665,-0.001,-0.1359163166674406,-3.9,0.6516369339345227,18.48,0.0,3.18,50.32,0.1976523000713868,3.7,0.2225250959502194,-0.4033680834001605,0.0,-0.3085633404104745,-10.050000000000004,0.0,-9.019875,0.41825,43.04,-0.004375,0.3002057724371882,-82.38799999999998,-6.539999999999999,-0.573333333333333,0.68,-2.3,-10.020000000000003,1.6877385871222887,181.83900000000003,-33.0,-13.85,52.2,148.16387500000005,42.48875,90.36549999999998,1.9333333333333331,1.0,0.0,254.7395,42.48875,50.93,-16.299999999999994,-3.6000000000000085,0.0,0.0,0:00:00,0.00420527565668582
368,2022-01-26,JAU2,3,1707,7.2745416987543,46.633048888548004,0,54.0,-8.249,0.0,195.8045,35.25,24.796,0.0,-0.0933290873579115,0.2612765717634859,-11.72,-7.060000000000002,0.7907142857142855,0.0,-0.2245238095238093,-3.5399999999999987,-3.549999999999997,273.64,0.0,-3.4000000000000004,0.76,1.4125,-0.9000000000000057,0.5,41.907,167.820375,0.0,-7.040000000000006,0.0,278.25250000000005,2.1000000000000014,-2.78,-3.549999999999997,53.2,47.77925000000001,0.1202263083451204,-21.30000000000001,-0.2831417750550399,-0.001,-0.0561177076294366,-1.7999999999999998,0.7381481481481481,39.77,0.0,1.64,53.31,0.0940013091844411,3.7,0.17168198567141,0.1202263083451204,0.0,-0.2684403583215461,-11.72,0.0,-7.244999999999999,0.583375,46.02,-0.001375,-0.1544622624619926,-82.23700000000002,-7.060000000000002,-0.4662442396313371,0.721,0.5,-11.690000000000005,1.5592148003565105,195.305,11.699999999999989,-11.26175,63.89999999999999,143.0245,43.6935,88.09925000000001,2.282142857142857,1.0,0.0,267.93675,43.6935,53.928875,-11.300000000000011,-1.1000000000000083,0.0,0.0,0:00:00,0.02626233693056434
369,2022-02-15,JAU2,3,1707,7.2745416987543,46.633048888548004,0,62.34,-3.73,0.0,286.64733333333334,98.28,53.855,0.0,0.1187056972846372,0.0362857201287886,2.1000000000000014,4.020000000000003,0.3942766295707481,0.0,0.7548648648648649,-40.31,8.130000000000003,292.797,2.1,17.8,0.965,-4.198333333333333,1.0,18.9,3.293,86.74816666666668,2.1,-44.42,2.1,290.78833333333336,0.1000000000000014,2.086,8.130000000000003,51.1,8.674666666666667,0.41845493562231706,40.89999999999999,0.41845493562231706,0.001,0.1073644379084722,18.9,0.8400705806865575,99.74,0.0,-3.33,61.65000000000001,0.0574056023890552,5.7,0.0338789314480463,0.1379582226931715,0.5903333333333333,0.3011326443869827,2.1000000000000014,0.0,-4.195,0.8865,9.970000000000006,-0.0005,0.1293095701452313,-9.725,4.020000000000003,0.9042588042588044,0.9,16.200000000000006,-46.34,1.5617326944803995,288.842,21.70000000000001,-1.0321666666666671,102.3,32.893166666666666,51.01883333333333,70.94600000000001,2.7648648648648653,1.0,0.0,299.0063333333333,51.01883333333333,66.15983333333332,42.0,1.3999999999999986,0.0,0.0,3:00:00,0.0348665514607915
370,2022-02-01,JAU2,3,1707,7.2745416987543,46.633048888548004,0,66.64,-9.222000000000001,-0.5322195704057279,274.793375,95.95999999999998,41.0325,-0.5322195704057279,-0.6040164097134916,-0.4601436987350994,19.81,22.19,-1.3458888888888891,0.0,-1.1430555555555555,29.86,22.61,269.644,0.0,-1.6,0.161,-7.3937500000000025,-20.000000000000004,0.0,6.2570000000000014,53.552,-0.1,25.47,-0.1,276.312375,-26.500000000000004,-0.364,22.61,21.1,5.35525,0.0,-33.7,-0.5007530120481927,-0.0,-0.5018169429934135,-4.8,0.2058823529411765,94.79,-0.5322195704057279,-8.66,65.95,-0.3699388581002079,3.6,-0.2633290724547121,0.0,0.794125,-0.3110959836623553,19.81,0.0,-7.62675,0.132375,65.95,-0.000375,-0.4199447798783997,-6.89,22.19,-1.6972222222222226,0.9,0.0,23.1,1.2201060323425714,268.11,-27.2,-0.605625,21.1,12.5195,38.177625000000006,47.06700000000001,0.5861111111111109,0.4677804295942721,0.0,257.72775,38.177625000000006,71.4275,-20.4,-28.90000000000001,0.0,0.0,0:00:00,0.0018660667686414031
