,datum,station_code,aspect,elevation,lon,lat,avalancheDay1,Unnamed: 0.1.1,prop_wet,zSs_daily,max_lwc_lowest_1_diff,Qw_daily,MS_Rain,ISWR_h,zS4_daily,LWR_net,mean_lwc_1_diff,ISWR_diff_daily,sum_up_1_diff,lowest_1_diff,sum_up_2_diff,Ql,ISWR_dir_daily,std_lwc_3_diff,water_3_diff,prop_base,max_lwc_1_diff,MS_Sublimation_daily,SWE_daily,max_lwc,sum_base_3_diff,water,prop_base_3_diff,mean_lwc_3_diff,max_height_3_diff,lowest_2_diff,OLWR,max_lwc_lowest_2_diff,ISWR_diff,lowest,prop_up_2_diff,max_lwc_2_diff,sum_base_1_diff,mean_lwc,prop_base_2_diff,TSS_mod_daily,max_height_1_diff,max_height,lowest_3_diff,max_lwc_lowest_3_diff,HS_mod_daily,ISWR_daily,max_lwc_lowest,std_lwc_2_diff,std_lwc_1_diff,sum_up,TSS_mod,prop_up_1_diff,S5_daily,prop_wet_2_diff,water_1_diff,ILWR,mean_lwc_2_diff,RH,S5,Qs,max_lwc_3_diff,ISWR_h_daily,prop_up,sum_base_2_diff,pAlbedo,Ql_daily,prop_base_1_diff,std_lwc,MS_Snow_daily,ISWR_dir,TA,prop_wet_3_diff,sum_up_3_diff,RH_daily,MS_Sublimation,max_height_2_diff,water_2_diff,TA_daily,ILWR_daily,prop_wet_1_diff,sum_base,prop_up_3_diff,MS_Rain_daily,OLWR_daily,profile_time,RF12_AvD_proba
234,2022-02-14,FNH2,4,2252,6.964104231122483,46.1007599043094,0,,0.0,125.12525,0.0,10.973250000000002,0.0,200.0,125.12525,-17.89,0.0,58.8935,0.0,0.0,0.0,-2.15,10.68425,0.0,0.0,0.0,0.0,-0.000125,486.27075000000013,0.0,0.0,0.0,0.0,0.0,-15.670000000000016,0.0,291.284,0.0,169.36,0.0,0.0,0.0,0.0,0.0,0.0,-10.802874999999998,-12.25,137.92,0.0,0.0,140.72162500000002,69.57775,0.0,0.0,0.0,0.0,-4.079,0.0,0.0,0.0,0.0,278.966,0.0,82.1,0.0,-1.482,0.0,71.54912499999998,0.0,0.0,0.856,-0.4439999999999998,0.0,0.0,0.0,49.261,-5.9,0.0,0.0,71.9125,-0.001,-17.960000000000008,0.0,-7.25,253.866375,0.0,0.0,0.0,0.0,264.072125,15:00:00,0.0009643770240327253
235,2021-12-20,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2021-12-20,0.0,126.673125,0.0,2.8425,0.0,28.304000000000002,126.673125,-32.37,0.0,10.442375,0.0,0.0,0.0,-1.0090000000000001,0.0288749999999999,0.0,0.0,0.0,0.0,0.0,394.10525000000007,0.0,0.0,0.0,0.0,0.0,-5.879999999999996,0.0,246.24900000000002,0.0,28.214000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-18.3465,-1.6100000000000136,149.25,0.0,0.0,149.54362500000005,10.471375,0.0,0.0,0.0,0.0,-15.142999999999999,0.0,0.0,0.0,0.0,218.239,0.0,20.3,0.0,25.881999999999998,0.0,10.47125,0.0,0.0,0.7290000000000001,0.064,0.0,0.0,0.0,0.213,0.7,0.0,0.0,24.0375,-0.0,-3.530000000000001,0.0,-1.025,211.936125,0.0,0.0,0.0,0.0,234.354,15:00:00,0.006251930413864896
236,2022-01-22,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-01-22,0.0,128.238375,0.0,2.514375,0.0,30.999000000000002,128.238375,-61.018,0.0,12.036625,0.0,0.0,0.0,7.9220000000000015,0.0005,0.0,0.0,0.0,0.0,0.000375,518.1812500000002,0.0,0.0,0.0,0.0,0.0,-1.700000000000017,0.0,258.684,0.0,30.999000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-13.622375000000002,-0.4600000000000079,163.38,0.0,0.0,163.46450000000004,12.037125,0.0,0.0,0.0,0.0,-11.946,0.0,0.0,0.0,0.0,201.69400000000002,0.0,47.5,0.0,61.644,0.0,12.06175,0.0,0.0,0.782,1.98025,0.0,0.0,0.0,0.0,-1.7,0.0,0.0,54.0625,0.002,-0.9900000000000092,0.0,-3.55,213.880875,0.0,0.0,0.0,0.0,252.335375,15:00:00,0.004975991650306089
237,2022-01-23,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-01-23,0.0,128.0635,0.0,2.733375,0.0,29.795,128.0635,-25.186,0.0,11.300125,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0005,518.278875,0.0,0.0,0.0,0.0,0.0,-1.4300000000000068,0.0,242.16400000000002,0.0,29.795,0.0,0.0,0.0,0.0,0.0,0.0,-17.48525,-0.4399999999999977,162.94,0.0,0.0,163.02050000000003,11.300125,0.0,0.0,0.0,0.0,-16.22,0.0,0.0,0.0,0.0,221.4,0.0,42.9,0.0,11.173,0.0,11.31,0.0,0.0,0.7609999999999999,1.488375,0.0,0.0,0.0,0.0,-2.6,0.0,0.0,38.1375,0.0,-0.9000000000000057,0.0,-2.1375,215.660375,0.0,0.0,0.0,0.0,237.505375,15:00:00,0.003216967904243813
238,2022-02-01,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-02-01,0.0,127.77075,0.0,6.97425,0.0,211.111,127.77075,-11.965,0.0,48.45825,0.0,0.0,0.0,-7.157,21.142375,0.0,0.0,0.0,0.0,-0.001,529.53775,0.0,0.0,0.0,0.0,0.0,10.680000000000009,0.0,285.25,0.0,144.15200000000004,0.0,0.0,0.0,0.0,0.0,0.0,-9.855250000000002,11.430000000000007,171.53,0.0,0.0,171.8905,69.60075,0.0,0.0,0.0,0.0,-5.483,0.0,0.0,0.0,0.0,278.855,0.0,81.0,0.0,-1.983,0.0,69.777,0.0,0.0,0.9,-1.604125,0.0,0.0,0.0,116.525,-6.0,0.0,0.0,86.85000000000002,-0.003,10.930000000000007,0.0,-8.412500000000001,264.325125,0.0,0.0,0.0,0.0,267.39225,15:00:00,0.0018732104006519926
239,2022-01-28,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-01-28,0.0,128.268125,0.0,2.82425,0.0,30.791999999999998,128.268125,-42.157,0.0,11.748375,0.0,0.0,0.0,-6.6720000000000015,0.0,0.0,0.0,0.0,0.0,-0.002,518.4685,0.0,0.0,0.0,0.0,0.0,-0.9399999999999976,0.0,243.842,0.0,30.791999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-15.46175,-0.3100000000000023,161.29,0.0,0.0,161.347125,11.748375,0.0,0.0,0.0,0.0,-15.776,0.0,0.0,0.0,0.0,205.797,0.0,9.3,0.0,39.61,0.0,11.752125,0.0,0.0,0.764,-4.634375,0.0,0.0,0.0,0.0,-2.6,0.0,0.0,23.5125,-0.003,-0.6200000000000045,0.0,-2.6125000000000003,209.72075,0.0,0.0,0.0,0.0,245.14437500000003,15:00:00,0.0023725332591826628
240,2022-01-06,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-01-06,0.0,127.37725,0.0,1.4995,0.0,27.831999999999997,127.37725,-26.083000000000002,0.0,11.2205,0.0,0.0,-5.8,1.621,0.0103749999999999,0.0,0.0,0.0,0.0,0.001,465.240625,0.0,0.0,0.0,0.0,0.0,9.890000000000015,-3.9700000000000273,208.11900000000003,-1.380000000000024,27.82800000000001,0.0,-0.5091844232182219,-2.0,0.0,0.0,0.0,-25.726125,-1.1899999999999975,147.06,0.0,0.0,147.217,11.230875,0.0,-0.3758835744462127,0.0,0.0,-25.769000000000002,0.0,0.0,-0.0511024260747732,0.0,185.74599999999998,-0.0892307692307692,69.2,0.0,11.485,0.0,11.258625,0.0,0.0,0.8640000000000001,1.9766250000000003,0.0,0.0,0.0,0.009000000000000001,-11.7,0.0,0.0,68.5375,0.001,11.449999999999989,-5.8,-12.0875,184.503375,0.0,0.0,0.0,0.0,208.4155,15:00:00,0.0
241,2022-04-09,FNH2,4,2252,6.964104231122483,46.1007599043094,0,,0.6959498003422703,137.36350000000002,10.930000000000007,17.4055,0.0,0.0,137.36350000000002,-8.431000000000001,-0.3409507042253521,112.13549999999998,0.0,10.290000000000019,0.0,2.303,61.920125,0.3833246880554521,26.000000000000032,1.0,-0.5,0.00025,611.71025,4.5,-0.6000000000000085,205.4,0.0,-0.5798684210526326,43.81000000000002,29.54000000000002,286.01,31.00000000000001,0.0,156.26000000000005,0.0,-0.7999999999999998,-0.2000000000000028,2.567500000000001,0.0,-7.766999999999999,10.28,157.77,43.84000000000003,-46.72999999999998,167.229375,174.05550000000005,47.97000000000001,0.4693806293386072,0.1516249379818017,0.0,-5.305,0.0,0.8238749999999999,-0.1717305115485679,-1.0999999999999943,283.237,-0.7753571428571435,100.0,0.875,4.276,0.5,176.801125,0.0,-0.2000000000000028,0.9,3.0375,0.0,1.8044793070634684,1.5848749999999998,0.0,-4.1,-0.2012070968146268,-1.9,94.82125,0.001,29.52000000000001,-5.199999999999988,-6.79125,253.3505,-0.0879677533901861,57.399999999999984,-0.3660220994475138,0.0,275.83099999999996,3:00:00,0.0051540893885083676
242,2022-01-08,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-01-08,0.0,115.126125,0.0,3.7055,0.0,113.333,115.126125,-14.220999999999998,0.0,32.762625,0.0,0.0,0.0,-2.155,4.293375,0.0,0.0,0.0,0.0,-0.002,467.40687500000007,0.0,0.0,0.0,0.0,0.0,0.9900000000000092,0.0,273.78700000000003,0.0,99.51799999999999,0.0,0.0,0.0,0.0,0.0,0.0,-9.871,3.3200000000000216,149.24,0.0,0.0,147.54362500000005,37.056,0.0,0.0,0.0,0.0,-8.214,0.0,0.0,0.0,0.0,264.857,0.0,76.9,0.0,8.229,0.0,35.83325,0.0,0.0,0.9,-4.4030000000000005,0.0,0.0,0.0,28.943,-6.9,0.0,0.0,77.7375,-0.002,2.180000000000007,0.0,-8.2875,258.58975,0.0,0.0,0.0,0.0,267.09075,15:00:00,0.0
243,2022-01-07,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-01-07,0.0,126.79075,0.0,4.449625,0.0,76.667,126.79075,-22.12,0.0,31.199625,0.0,0.0,0.0,-5.23,2.277875,-0.3758835744462127,-5.8,0.0,0.0,-0.001125,465.24225000000007,0.0,0.0,0.0,0.0,-0.0892307692307692,10.309999999999976,0.0,262.043,0.0,73.988,0.0,0.0,0.0,0.0,0.0,0.0,-18.120125,-1.1400000000000148,145.92,-3.9700000000000273,-1.380000000000024,146.228875,33.4775,0.0,0.0,0.0,0.0,-11.102,0.0,0.0,0.0,0.0,244.813,0.0,67.8,0.0,16.577,-2.0,34.655625,0.0,0.0,0.9,-3.07175,0.0,0.0,0.0,5.6560000000000015,-8.2,-0.0511024260747732,-5.8,41.8375,-0.001,-2.3300000000000125,0.0,-8.325000000000001,224.3585,0.0,0.0,-0.5091844232182219,0.0,236.3945,15:00:00,0.0
244,2022-01-12,FNH2,4,2252,6.964104231122483,46.1007599043094,0,2022-01-12,0.0,131.05,0.0,2.324875,0.0,32.033,131.05,-24.566,0.0,13.023625,0.0,0.0,0.0,-0.6759999999999999,0.0355,0.0,0.0,0.0,0.0,0.0,506.8995,0.0,0.0,0.0,0.0,0.0,10.5,0.0,226.395,0.0,31.98,0.0,0.0,0.0,0.0,0.0,0.0,-22.29075,-1.6099999999999852,168.3,0.0,0.0,168.89625,13.05925,0.0,0.0,0.0,0.0,-20.509,0.0,0.0,0.0,0.0,205.94299999999998,0.0,13.7,0.0,19.403,0.0,13.100375,0.0,0.0,0.823,-0.2458749999999999,0.0,0.0,0.050375,0.109,-2.8,0.0,0.0,16.650000000000002,-0.0,-1.3599999999999852,0.0,-3.9875,194.44625,0.0,0.0,0.0,0.0,220.12900000000002,15:00:00,0.0014447365995452176
245,2022-03-06,TIT2,1,2149,8.40948249417522,46.786009850865604,0,,0.0495956152663592,277.893125,-0.5899999999999466,4.511,0.0,0.0,277.893125,-79.988,-0.0259259259259259,34.7325,0.0,-0.5999999999999375,0.0,4.188,0.513375,-0.1733746940800861,-10.5,0.0,-0.2000000000000001,0.001625,1134.222375,3.4,0.0,19.6,0.0,-0.0698148148148148,-4.759999999999991,-1.4499999999999886,227.668,0.1899999999999977,0.0,94.77000000000004,0.0,-0.3000000000000003,0.0,0.1451851851851851,0.0,-18.7705,-1.2299999999999611,299.22,-2.7399999999999807,-1.0699999999999932,298.7515,35.245875,89.99000000000004,-0.1264364491643737,-0.0693715253140317,0.0,-20.154,0.0,0.034875,-0.0061052821737839,-3.5,150.69,-0.0489753987564206,50.5,0.039,67.233,-0.3999999999999999,160.93337499999996,0.0,0.0,0.89,3.884875,0.0,0.6464274403208601,0.0,0.0,-9.5,-0.0123492495273772,0.0,53.95,0.002,-2.75,-7.0,-8.35,178.66812499999997,-0.0061873769120399,0.0,0.0,0.0,233.015625,0:00:00,0.00513634028328842
246,2022-01-20,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-20,0.3032055240554651,126.18575,2.739999999999996,3.4922500000000003,0.0,0.0,126.18575,-2.0580000000000003,-0.039506172839506006,34.922625000000004,0.0,-0.7600000000000193,0.0,2.263,0.0,-0.0669813875452358,-9.200000000000003,0.0,0.0,0.00025,644.9213749999999,3.8,0.0,80.8,0.0,-0.1135802469135802,-3.1800000000000064,-1.7400000000000089,276.263,-36.99000000000001,0.0,138.48,0.0,-0.1,0.0,0.9975308641975308,0.0,-8.5715,-0.8400000000000034,178.13,-2.9300000000000064,-38.16,178.909875,34.922625000000004,101.38,-0.0518886886269159,-0.0257516144966083,0.0,-7.617000000000001,0.0,0.3239999999999999,-0.0073538271637761,-3.200000000000003,279.795,-0.0827160493827157,100.0,0.332,3.267,-0.1,42.500125,0.0,0.0,0.9,0.7286249999999999,0.0,1.6349293034136037,0.0,0.0,-7.1,-0.0192808252909582,0.0,100.0,0.001,-1.9000000000000057,-6.700000000000002,-8.325,272.264875,-0.0080198209744282,0.0,0.0,0.0,272.33425,0:00:00,0.003892768076906564
247,2022-01-09,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-09,0.4170648464163822,131.81725,9.36,2.826625,0.0,0.0,131.81725,-12.513,-0.0899087399087394,28.266125,0.0,11.700000000000017,0.0,-2.659,0.0,-0.0608797770903719,-9.799999999999985,0.0,0.0,-0.0005,606.78,4.0,0.0,114.3,0.0,-0.2155844155844148,12.02000000000001,17.549999999999994,284.889,15.829999999999984,0.0,130.77,0.0,-0.0999999999999996,0.0,1.4844155844155846,0.0,-8.159374999999999,8.580000000000013,175.8,15.650000000000004,14.64,187.289875,28.266125,72.62,-0.0549136020052418,-0.0282862671507653,0.0,-5.568,0.0,0.455875,-0.0674967524945762,-2.1999999999999886,277.928,-0.2198097676970909,88.0,0.489,13.231,-0.0999999999999996,31.24987500000001,0.0,0.0,0.893,-1.4027500000000002,0.0,1.8658330251254167,3.0853750000000004,0.0,-4.3,-0.0793938176451637,0.0,94.35,-0.001,14.189999999999998,-6.699999999999987,-7.437499999999999,269.504375,-0.0283962228337074,0.0,0.0,0.0,274.113375,3:00:00,0.002781865079476037
248,2022-01-06,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-06,0.4964586640615461,131.574125,28.61999999999999,3.44675,0.0,0.0,131.574125,-6.879,-0.4262295081967207,32.865625,-12.7,30.19,-14.8,3.66,0.0,-0.0998700979800357,15.599999999999996,0.0,0.0,0.00175,564.045125,4.1,0.0,124.1,0.0,-0.0786885245901647,24.44,29.010000000000005,255.101,57.98,0.0,115.12,-0.2352071005917165,-1.5,0.0,1.6999999999999995,0.0,-15.722625,27.50999999999999,163.78,30.67,27.97,163.77375,32.865625,57.98,-0.1529650837294403,-0.0086512151673536,0.0,-12.855,-0.8787650602409629,0.5872499999999999,-0.0150476880255683,-5.599999999999994,253.282,-0.2836065573770494,100.0,0.595,4.336,-0.1000000000000005,44.43475,0.0,0.0,0.9,4.956125,0.0,1.9267128022157889,0.0,0.0,-12.1,0.0108838111836933,0.0,98.0,0.001,26.03,3.1000000000000085,-11.45,223.950875,-0.1124794734595518,0.0,0.0,0.0,244.52737499999995,3:00:00,0.001543792633015007
249,2022-03-30,TIT2,1,2149,8.40948249417522,46.786009850865604,0,,0.0812511776898437,228.693125,0.0,27.56525,0.0,45.678999999999995,228.693125,-3.608,0.0614754098360655,98.56175000000002,0.3999999999999986,2.1899999999999977,0.9999999999999964,-3.438,2.0140000000000002,0.0715915853348405,7.299999999999998,0.0,-0.0999999999999996,0.0,1129.244,6.5,0.0,38.9,0.0,0.0619418899107023,-2.4399999999999977,4.340000000000003,309.3520000000001,-0.4600000000000364,43.96100000000001,19.220000000000027,0.0,0.0,0.0,0.3188524590163934,0.0,-0.71425,-0.5699999999999932,265.35,6.6599999999999975,0.0,266.736875,100.575875,0.0,0.1451290598560237,0.1048629337461688,31.3,0.0,0.0,0.0625,0.0140774926905929,7.5,311.976,0.0725109956017592,92.0,0.114,-1.5859999999999999,-0.2999999999999998,106.94200000000001,1.0,0.0,0.743,-2.073875,0.0,1.1647957269366036,0.095875,1.016,-0.8,0.0228472044272124,-0.3000000000000042,89.94375000000002,0.0,-1.5699999999999932,8.599999999999998,-0.44875,300.786375,0.0072439574732371,0.0,0.0,0.00825,306.15025,18:00:00,0.6331219260946983
250,2021-12-22,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2021-12-22,0.0,126.828875,0.0,2.5875000000000004,0.0,68.335,126.828875,-67.074,0.0,14.361125,0.0,0.0,0.0,-4.3919999999999995,0.0,0.0,0.0,0.0,0.0,-0.003125,427.18475000000007,0.0,0.0,0.0,0.0,0.0,-4.440000000000026,0.0,250.71,0.0,65.539,0.0,0.0,0.0,0.0,0.0,0.0,-13.98,-1.240000000000009,146.92,0.0,0.0,147.14525,14.361125,0.0,0.0,0.0,0.0,-13.982000000000001,0.0,0.0,0.0,0.0,187.38,0.0,21.6,0.0,59.128,0.0,14.71725,0.0,0.0,0.8140000000000001,-7.474750000000001,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,20.9875,-0.002,-2.76000000000002,0.0,-1.2875,195.47000000000003,0.0,0.0,0.0,0.0,250.758125,15:00:00,0.0007302529685080019
251,2022-01-29,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-29,0.2030124426981008,124.623625,2.9000000000000203,6.13225,0.0,0.0,124.623625,-21.798000000000002,-0.0188324727481353,34.93775,0.0,-0.839999999999975,0.0,-12.874,0.0,-0.0598325789451292,-6.700000000000002,0.0,0.0,-0.008,660.099375,3.7,0.0,51.3,0.0,-0.0642806520198442,-3.2899999999999916,-2.0999999999999943,261.124,4.0400000000000205,0.0,144.21,0.0,0.0,0.0,0.6180722891566265,0.0,-7.803750000000001,-0.8999999999999773,183.24,-3.109999999999985,-21.639999999999986,182.660125,34.93775,123.9,-0.0421549565142873,-0.0161067771764191,0.0,-11.332,0.0,0.208625,-0.0085809787092865,-2.200000000000003,244.204,-0.047403901319564005,19.0,0.213,32.729,-0.0999999999999996,88.353375,0.0,0.0,0.8190000000000001,-19.678625,0.0,1.3386509935436628,0.0,0.0,-3.9,-0.0255298829331648,0.0,33.7375,-0.005,-2.2099999999999795,-4.6000000000000085,-1.025,250.808,-0.0097061409882247,0.0,0.0,0.0,275.699875,0:00:00,0.00861879722005092
252,2022-01-19,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-19,0.3112253450298933,126.44775,-39.73,4.08125,0.0,0.0,126.44775,-68.86,-0.0432098765432096,23.79375,0.0,-0.9799999999999898,0.0,-3.6639999999999997,0.0,-0.0491345208691735,-8.400000000000006,0.0,-0.1,0.000375,643.56075,3.8,0.0,84.0,0.0,-0.0897922312556458,-4.110000000000014,-2.1699999999999875,257.845,-40.89999999999999,0.0,139.24,0.0,-0.1,0.0,1.0370370370370368,0.0,-14.0315,-1.0600000000000025,178.97,-1.9699999999999989,2.2899999999999916,178.57575000000003,23.79375,98.64,-0.0412297730486275,-0.0261370741303077,0.0,-12.158,0.0,0.340625,-0.0112610043165299,-3.5,192.83700000000002,-0.0740740740740741,26.7,0.34700000000000003,64.749,0.0,56.73075,0.0,0.0,0.831,0.6935000000000002,0.0,1.660680917910212,0.0,0.0,1.7,-0.0062315044348215,0.0,41.6,-0.001,-2.3400000000000034,-6.0,-1.175,201.47175,0.000665993810652,0.0,0.0,0.0,250.606375,0:00:00,0.007497126747282281
253,2022-01-30,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-30,0.1907616167170745,124.498625,-1.2800000000000011,4.395625,0.0,0.0,124.498625,-10.481,-0.0631942403761387,23.652875,0.0,-1.3400000000000034,0.0,-1.179,0.0,-0.0975661805947578,-10.400000000000006,0.0,0.0,0.001625,659.74975,3.7,0.0,45.5,0.0,-0.1105981416957028,-3.5999999999999943,-2.1799999999999784,299.82599999999996,1.6200000000000188,0.0,142.87,0.0,0.0,0.0,0.5548780487804877,0.0,-9.427,-1.3900000000000148,181.85,-3.4399999999999977,2.76000000000002,181.65025,23.652875,122.62,-0.0715180012568896,-0.0554112240804705,0.0,-2.128,0.0,0.199125,-0.021956966969251,-5.799999999999998,295.243,-0.0820267131242741,79.9,0.203,13.735,0.0,97.97175,0.0,0.0,0.861,3.6685,0.0,1.2832397694631923,0.0,0.0,0.5,-0.0208318046903129,0.0,62.38749999999999,-0.0,-2.2899999999999916,-8.0,-0.9875,241.359,-0.0122508259810263,0.0,0.0,0.0,269.394625,0:00:00,0.08986806802774269
254,2022-01-12,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-12,0.3356589544964858,129.438875,-3.5999999999999943,2.349375,0.0,0.0,129.438875,-78.825,0.0223776223776224,14.365875,0.0,-4.359999999999985,0.0,-12.494000000000002,0.0,-0.0658954721961706,-4.900000000000006,0.0,-0.1,-0.00225,643.1478750000001,3.9,0.0,109.6,0.0,-0.222494172494172,18.0,-4.699999999999988,242.582,-2.4000000000000057,0.0,152.54000000000005,0.0,-0.1,0.0,1.2454545454545458,0.0,-17.258,-6.629999999999996,194.93,20.660000000000025,23.55,193.09262500000003,14.365875,97.2,-0.0032842695089578,-0.0013381995566867,0.0,-16.109,0.0,0.405875,-0.0087420549547487,-1.7000000000000028,167.095,-0.0242083758937687,12.4,0.408,89.579,-0.1,44.8815,0.0,0.0,0.848,-5.18325,0.0,1.7972462390799833,0.0,0.0,-2.6,-0.0791943773296601,0.0,18.312500000000004,-0.005,-7.1599999999999975,-3.4000000000000057,-3.3875,177.82087499999997,-0.0064228077579296,0.0,0.0,0.0,238.3605,0:00:00,0.0025055573653385605
255,2022-01-10,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-10,0.3456654882238709,130.94575,22.57000000000001,2.758875,0.0,0.0,130.94575,-2.394,-0.19319268635724304,27.589000000000002,0.0,21.970000000000027,0.0,0.8290000000000001,0.0,-0.1240866766173898,-7.599999999999994,0.0,0.0,0.001,638.55475,4.0,0.0,112.6,0.0,-0.4418466353677617,39.58000000000001,37.51000000000003,265.487,35.77000000000001,0.0,156.03000000000003,0.0,0.0,0.0,1.2511111111111113,0.0,-10.982625,21.77000000000001,200.83,43.14000000000003,42.0,203.91325,27.589000000000002,98.54,-0.0987332761981203,-0.0595533488304798,0.0,-10.245,0.0,0.40675,-0.1008327413866433,-1.5000000000000142,268.45599999999996,-0.3178078078078072,100.0,0.415,1.2890000000000001,-0.0999999999999996,29.861125,0.0,0.0,0.9,2.857125,0.0,1.7950145969450904,1.174875,0.0,-10.0,-0.1393577675900826,0.0,99.7875,0.0,34.20000000000002,-3.5,-10.025,255.537625,-0.0633594196282457,0.0,0.0,0.0,262.661625,6:00:00,0.0023650078675746503
256,2022-01-27,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-27,0.2115934214073874,124.887625,-25.68000000000001,6.7825000000000015,0.0,0.0,124.887625,-58.708,-0.0168767507002801,31.78125,0.0,-1.009999999999991,0.0,-14.648,0.0,-0.0545993964877293,-6.6999999999999975,0.0,-0.0999999999999996,-0.004625,660.8230000000002,3.7,0.0,55.90000000000001,0.0,-0.0624307862679955,-3.7600000000000193,-2.259999999999991,263.911,-26.920000000000016,0.0,146.31,0.0,-0.0999999999999996,0.0,0.6654761904761906,0.0,-10.298,-1.0800000000000125,185.45,-3.5600000000000023,-26.280000000000037,184.889375,31.78125,119.86,-0.0384789924039763,-0.0176776224308419,0.0,-10.636,0.0,0.226625,-0.0158874133455937,-2.0999999999999943,209.386,-0.040406162464986004,24.9,0.231,72.406,-0.0999999999999996,84.171875,0.0,0.0,0.805,-11.763125,0.0,1.38080595005795,0.0,0.0,-0.9,-0.0238063988980932,0.0,23.9,-0.006,-2.3900000000000152,-4.099999999999993,0.3625,215.51637500000004,-0.0169489042238782,0.0,0.0,0.0,265.364625,0:00:00,0.009245843365806965
257,2022-02-01,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-02-01,0.1585359789149137,176.43912500000005,21.97999999999999,4.115625,0.0,0.0,176.43912500000005,-2.206,-0.0720904425024275,41.155625,0.0,19.900000000000013,0.0,0.23,0.0,-0.1485616843568897,-9.699999999999996,0.0,0.0,-0.00025,712.27725,3.7,0.0,41.6,0.0,-0.1506565588195479,17.849999999999994,19.340000000000003,264.486,23.789999999999992,0.0,162.21,0.0,0.0,0.0,0.4674157303370785,0.0,-8.6665,19.849999999999994,201.09,18.0,22.50999999999999,222.065875,41.155625,146.41,-0.0931504602764192,-0.0731089148012185,0.0,-10.493,0.0,0.1465,-0.0322256378021608,-2.1000000000000014,267.626,-0.0874623184434092,100.0,0.166,0.851,0.0,54.166625,0.0,0.0,0.9,0.464875,0.0,1.190089309186773,4.392375,0.0,-10.4,-0.0444764637831871,0.0,100.0,0.0,19.240000000000013,-3.899999999999999,-8.7625,275.2895,-0.0325366319877568,0.0,0.0,0.0,272.04175000000004,0:00:00,0.004354100740634387
258,2022-01-05,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2022-01-05,0.6337315839624716,89.35900000000002,-2.9200000000000017,3.028375,0.0,0.0,89.35900000000002,4.555,0.5229508196721309,30.28375,20.9,-1.1699999999999875,17.4,-7.642,0.0,-0.1589467048519397,24.599999999999948,0.0,0.0,0.000375,547.1257499999998,4.2,0.0,138.19999999999996,0.0,0.4623991673171994,-5.310000000000001,0.4399999999999977,309.3520000000001,0.3799999999999954,0.0,85.05000000000003,0.3226744186046498,0.0,0.0,2.2655737704918018,0.0,-9.480875,-1.4699999999999989,136.43,-1.3799999999999957,2.529999999999987,152.58,30.28375,30.42,-0.0800050060456474,-0.0990195072282191,21.1,0.0,0.8424556213017735,0.666125,0.0810264603508628,31.899999999999977,320.306,0.4295081967213106,84.2,0.789,6.5089999999999995,-0.0999999999999996,38.47212500000001,1.0,0.0,0.8009999999999999,0.2016249999999997,0.0,1.9039332311386024,0.0,0.0,1.0,0.122231654514186,21.1,97.7625,-0.001,-3.1200000000000045,26.19999999999996,-7.774999999999999,256.97675,0.1295256376245454,0.0,1.0,0.0,269.66,0:00:00,0.0984206096915925
259,2021-12-20,TIT2,1,2149,8.40948249417522,46.786009850865604,0,2021-12-20,0.0,128.86612499999998,0.0,2.396125,0.0,62.501999999999995,128.86612499999998,-80.777,0.0,13.46075,0.0,0.0,0.0,-4.879,0.0,0.0,0.0,0.0,0.0,-0.00375,428.0295,0.0,0.0,0.0,0.0,0.0,-6.060000000000002,0.0,255.899,0.0,60.24,0.0,0.0,0.0,0.0,0.0,0.0,-11.8375,-1.6800000000000068,149.68,0.0,0.0,149.98175,13.46075,0.0,0.0,0.0,0.0,-12.652000000000001,0.0,0.0,0.0,0.0,178.692,0.0,24.4,0.0,76.992,0.0,13.749125,0.0,0.0,0.8170000000000001,-8.7425,0.0,0.0,0.0,0.0,0.2,0.0,0.0,25.062500000000004,-0.003,-3.669999999999988,0.0,0.4750000000000001,185.042875,0.0,0.0,0.0,0.0,259.174875,15:00:00,0.0007302529685080019
